label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
0,hey mate hows u honeydid u ave good holiday gimmi de gossx,,62,51,12,4,46,0
0,howz painit will come down todaydo as i said ystrdayice and medicine,,72,61,12,4,1,0
0,chile please its only a ltdecimalgt hour drive for me i come down all the time and will be subletting febapril for audition season,,142,117,24,10,9,0
0,yes ammaelife takes lot of turns you can only sit and try to hold the steering,,85,70,16,7,1,0
0,yeah thats what i thought lemme know if anythings goin on later,,66,55,12,3,2,0
0,mmmm i cant wait to lick it,,32,26,7,5,2,0
0,pls go there today ltgt i dont want any excuses,,55,44,11,6,2,0
0,can you plz tell me the ans bslvyl sent via fullonsmscom,,58,48,11,2,7,0
0,u in town alone,,16,13,4,1,1,0
0,i to am looking forward to all the [explicit] cuddling only two more sleeps,,78,64,14,4,2,1
0,we have all rounderso not required,,38,33,6,4,1,0
0,no its truekdo u knw dis no ltgt,,44,36,9,11,2,0
0,dont worry 1 day very big lambu ji vl cometil then enjoy batchlor party,,77,64,14,6,1,0
0,oh ya got hip hop open haha i was thinking can go for jazz then zoom to cine actually tonight im free leh and theres a kb lesson tonight,,148,120,29,12,4,0
0,im ok will do my part tomorrow,,32,26,7,2,2,0
0,no but we found a diff farm shop to buy some cheese on way back now can i call in,,85,66,20,4,3,0
0,r u still working now,,22,18,5,1,1,0
0,yep i do like the pink furniture tho,,38,31,8,2,2,0
0,customer place i wil cal u sir,,32,26,7,2,1,0
0,a pure hearted person can have a wonderful smile that makes even hisher enemies to feel guilty for being an enemy so catch the world with your smile goodmorning amp have a smiley sunday,,198,165,34,13,30,0
0,thats alrite girl u know gail is neva wrongtake care sweet and dont worryc u l8tr hunlove yaxxx,,104,87,18,5,75,0
0,theoretically yeah he could be able to come,,44,37,8,1,1,0
0,alright were hooked up where you guys at,,42,35,8,2,1,0
0,not that i know of most people up here are still out of town,,61,48,14,1,1,0
0,no let me do the math your not good at it,,43,33,11,2,2,0
0,oh ok wait 4 me there my lect havent finish,,46,37,10,3,2,0
0,yeah my usual guys out of town but therere definitely people around i know,,76,63,14,2,2,0
0,i am joining today formallypls keep prayingwill talk later,,61,53,9,3,2,0
0,happy or sad one thing about past is its no more good morning,,76,62,15,13,13,0
0,no did you multimedia message them or email,,46,39,8,3,2,0
0,okie but i scared u say i fat then u dun wan me already,,61,48,14,6,2,0
0,did u get that message,,22,18,5,0,0,0
0,sorry sir i will call you tomorrow senthilhsbc,,50,42,8,3,1,0
0,what you need you have a person to give na,,44,35,10,2,2,0
0,she left it very vague she just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place but checking online now and all places around usc are ltgt and up,,257,210,46,7,3,0
0,hi juan im coming home on fri hey of course i expect a welcome party and lots of presents ill phone u when i get back loads of love nicky x x x x x x x x x,,159,121,39,4,5,0
0,gumbys has a special where a ltgt cheese pizza is 2 so i know what were doin tonight,,96,77,19,10,2,0
0,like a personal sized or what,,29,24,6,0,1,0
0,same im at my great aunts anniversary party in tarpon springs,,63,53,11,2,2,0
0,cab is availablethey pick up and drop at door steps,,53,44,10,2,1,0
0,oktake careumma to you too,,34,30,5,8,0,0
0,unlimited texts limited minutes,,33,30,4,2,2,0
0,no problem we will be spending a lot of quality time together,,65,54,12,4,2,0
0,have you heard from this week,,30,25,6,1,1,0
0,yes last practice,,19,16,3,1,2,0
0,no thank you youve been wonderful,,36,31,6,3,3,0
0,mean its confirmed i tot they juz say oni ok then,,63,51,12,10,4,0
0,that depends how would you like to be treated,,50,41,10,4,2,0
0,right on brah see you later,,28,23,6,1,1,0
0,waiting in e car 4 my mum lor u leh reach home already,,57,45,13,3,3,0
0,went fast asleep deartake care,,32,28,5,2,1,0
0,no that just means you have a fat head,,38,30,9,0,1,0
0,sounds like a plan cardiff is still here and still cold im sitting on the radiator,,86,71,16,4,3,0
0,serious what like proper tongued her,,37,32,6,1,2,0
0,shes good she was wondering if you wont say hi but shes smiling now so how are you coping with the long distance,,116,94,23,4,3,0
0,how i noe shes in da car now later then c lar im wearing shorts,,77,63,15,14,4,0
0,yeah whatever lol,,17,15,3,0,1,0
0,ard 530 lor i ok then message lor,,38,30,9,3,3,0
0,ok c u then,,13,10,4,2,2,0
0,eh ur laptop got no stock lei he say mon muz come again to take a look c got a not,,88,68,21,6,2,0
0,no need to ke qi too bored izzit y suddenly thk of this,,64,51,14,6,3,0
0,i wish i dont think its gonna snow that much but it will be more than those flurries we usually get that melt before they hit the ground eek we havent had snow since ltgt before i was even born,,205,166,40,12,6,0
0,oh really perform write a paper go to a movie and be home by midnight huh,,78,63,16,5,4,0
0,okay lor will they still let us go a not ah coz they will not know until later we drop our cards into the box right,,121,96,26,6,4,0
0,how izzit still raining,,25,22,4,2,2,0
0,as if i wasnt having enough trouble sleeping,,46,39,8,2,1,0
0,i havent add yet right,,28,22,6,3,2,0
0,lol i really need to remember to eat when im drinking but i do appreciate you keeping me company that night babe smiles,,126,103,24,6,4,0
0,babe i lost you will you try rebooting,,46,36,11,5,3,0
0,yes nigh you cant aha,,23,19,5,2,2,0
0,i thk gotta go home by urself cos ill b going out shopping 4 my frens present,,84,66,18,4,3,0
0,nooooooo im gonna be bored to death all day cable and internet outage,,72,60,13,3,3,0
0,sos any amount i can get pls,,30,24,7,2,2,0
0,playin space poker u,,22,19,4,2,1,0
0,how come guoyang go n tell her then u told her,,48,38,11,2,2,0
0,you need to get up now,,24,19,6,2,2,0
0,they r giving a second chance to rahul dengra,,46,38,9,1,1,0
0,yeah in fact he just asked if we needed anything like an hour ago when and how much,,86,69,18,3,2,0
0,when the first strike is a red one the bird antelope begin toplay in the fieldof selfindependence believe this the flower of contention will growrandom,,158,132,27,5,127,0
0,y wan to go there c doctor,,31,24,8,3,3,0
0,does daddy have a bb now,,25,20,6,1,1,0
0,shes borderline but yeah whatever,,35,31,5,2,1,0
0,until 545 lor ya can go 4 dinner together,,48,40,9,7,2,0
0,i will be gentle princess we will make sweet gentle love,,60,50,11,4,2,0
0,how u doin baby girl hope u are okay every time i call ure phone is off i miss u get in touch,,97,74,24,3,3,0
0,sorry went to bed early nightnight,,36,31,6,2,1,0
0,i like to think theres always the possibility of being in a pub later,,71,58,14,2,1,0
0,hmm yeah if your not too grooved out and im looking forward to my pound special,,83,67,17,3,4,0
0,i got to video tape pple type in message lor u so free wan 2 help me hee cos i noe u wan 2 watch infernal affairs so ask u along asking shuhui oso,,153,120,34,7,5,0
0,hi dude hw r u da realy mising u today,,38,29,10,0,1,0
0,me hungry buy some food good lei but mum n yun dun wan juz buy a little bit,,82,64,18,6,2,0
0,i probably wont eat at all today i think im gonna pop how was your weekend did u miss me,,94,75,20,6,5,0
0,i knew it u slept v late yest wake up so late,,52,41,12,7,3,0
0,haha dont be angry with yourself take it as a practice for the real thing,,84,68,16,9,2,0
0,where is that one day training,,33,28,6,3,1,0
0,so i could kiss and feel you next to me,,42,33,10,3,1,0
0,have a nice day my dear,,24,19,6,1,1,0
0,i sent lanre fakeyes eckankar details to the mail box,,54,45,10,1,2,0
0,your dad is back in ph,,23,18,6,1,1,0
0,if you ask her or she say any please message,,45,36,10,1,1,0
0,if e timing can then i go w u lor,,37,28,10,4,1,0
0,i was just callin to say hi take care bruv,,44,35,10,2,2,0
0,did u turn on the heater the heater was on and set to ltgt degrees,,73,59,15,7,2,0
0,thanks for your message i really appreciate your sacrifice im not sure of the process of direct pay but will find out on my way back from the test tomorrow im in class now do have a wonderful day,,202,164,39,7,5,0
0,thats the trouble with classes that go well youre due a dodgey one expecting mine tomo see you for recovery same time same place,,140,114,26,7,4,0
0,wot u up 2 j,,13,9,5,1,7,0
0,night night see you tomorrow,,29,25,5,1,1,0
0,roger that were probably going to rem in about 20,,53,44,10,1,3,0
0,do u think that any girl will propose u today by seing ur [explicit] funky [explicit] [explicit] faceasssssholeeee,,145,128,18,37,0,3
0,i wish u were here i feel so alone,,35,27,9,1,2,0
0,reason is if the team budget is available at last they buy the unsold players for at base rate,,96,78,19,2,1,0
0,ceri u rebel sweet dreamz me little buddy c ya 2moro who needs blokes,,73,60,14,4,55,0
0,huh i cant thk of more oredi how many pages do we have,,55,43,13,1,1,0
0,his frens go then he in lor not alone wif my mum n sis lor,,60,46,15,2,2,0
0,nationwide auto centre or something like that on newport road i liked them there,,83,70,14,3,3,0
0,hey i missed you tm of last night as my phone was on the charge smiles i am meeting a friend shortly,,111,88,24,9,3,0
0,whatever juliana do whatever you want,,40,35,6,3,2,0
0,hello sort of out in town already that so dont rush home i am eating nachos will let you know eta,,104,83,22,6,6,0
0,ok lor anyway i thk we cant get tickets now cos like quite late already u wan 2 go look 4 ur frens a not darren is wif them now,,133,104,30,6,4,0
0,dizzamn aight ill ask my suitemates when i get back,,53,44,10,2,3,0
0,nimbomsons yep phone knows that one obviously cos thats a real word,,70,59,12,3,3,0
0,i love to cuddle i want to hold you in my strong arms right now,,67,53,15,4,2,0
0,r u in this continent,,22,18,5,1,1,0
0,well you pay over like ltgt yrs so its not too difficult,,63,51,12,6,1,0
0,kkwhen will you give treat,,33,29,5,7,1,0
0,hes just gonna worry for nothing and he wont give you money its no use,,74,60,15,4,2,0
0,did you get any gift this year i didnt get anything so bad,,60,48,13,2,3,0
0,well theres a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that im a weed fiendmake them smoke too muchimpede their doing other things so you see how im hesitant,,220,180,41,5,3,0
0,ow u deyi paid 60400thousadi told u would call,,55,43,11,5,0,0
0,im fine babes aint been up 2 much tho saw scary movie yest its quite funny want 2mrw afternoon at town or mall or sumthin[explicit],,135,111,25,6,95,1
0,im reaching home in 5 min,,27,22,6,2,1,0
0,forgot you were working today wanna chat but things are ok so drop me a text when youre free bored etc and ill ring hope all is well nose essay and all [explicit],,170,137,34,9,3,1
0,ha then we must walk to everywhere cannot take tram my cousin said can walk to vic market from our hotel,,112,91,21,7,4,0
0,discussed with your mother ah,,30,26,5,1,1,0
0,sorry i cant text amp drive coherently see you in twenty,,61,51,11,5,2,0
0,in which place i can get rooms cheap,,39,32,8,3,1,0
0,eek thats a lot of time especially since american pie is like 8 minutes long i cant stop singing it,,103,84,20,4,4,0
0,gran onlyfound out afew days agocusoon honi,,48,42,7,5,37,0
0,university of southern california,,34,31,4,1,1,0
0,we have to pick rayan macleran there,,37,31,7,1,1,0
0,u gd lor go shopping i got stuff to do u wan 2 watch infernal affairs a not come lar,,89,70,20,5,3,0
0,well [explicit] time to make calls,,36,31,6,4,2,1
0,wat time wan today,,22,18,5,2,2,0
0,ltgt in mca but not conform,,36,29,6,7,1,0
0,oh ok wats ur email,,23,19,5,4,2,0
0,yes princess are you going to make me moan,,45,37,9,3,2,0
0,lol its ok i didnt remember til last nite,,42,34,9,1,2,0
0,[] anyway many good evenings to u s,,40,33,8,5,1,0
0,cool ill text you in a few,,28,22,7,2,2,0
0,sorry vikky im watching olave mandara movie kano in trishul theatre wit my frnds,,84,71,14,4,2,0
0,im very happy for you babe woo hoo party on dude,,52,41,12,3,2,0
0,i am taking you for italian food how about a pretty dress with no [explicit],,81,66,16,6,2,1
0,wot u up 2 thout u were gonna call me txt bak luv k,,54,41,14,3,4,0
0,how are you holding up,,23,19,5,1,1,0
0,dont flatter yourself tell that man of mine two pints of carlin in ten minutes please,,93,77,16,7,2,0
0,hope you are not scared,,24,20,5,1,1,0
0,im at home n ready,,22,18,5,4,1,0
0,what time do u get out,,23,18,6,1,1,0
0,i am literally in bed and have been up for like ltgt hours,,65,51,13,5,1,0
0,yes my reg is ciao,,21,16,5,2,2,0
0,if you mean the website yes,,29,24,6,2,3,0
0,lol or i could just starve and lose a pound by the end of the day,,66,51,16,1,2,0
0,yeah thats the impression i got,,32,27,6,1,2,0
0,ok ok take care i can understand,,34,28,7,2,2,0
0,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,,153,128,26,8,9,0
0,ya ok then had dinner,,23,19,5,2,1,0
0,i was slept that timeyou there,,32,27,6,2,1,0
0,dont make ne plans for nxt wknd coz she wants us to come down then ok,,69,54,16,0,0,0
0,when is school starting where will you stay whats the weather like and the food do you have a social support system like friends in the school all these things are important,,180,149,32,7,6,0
0,ha ha nan yalrigu heltiniiyo kothi chikku u shared many things wit meso far i didnt told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to meok chikkub,,255,207,49,21,5,0
0,noice text me when youre here,,31,26,6,2,2,0
0,hi di is yijue were meeting at 7 pm at esaplanade tonight,,59,48,12,2,1,0
0,aight ive been set free think you could text me blakes address it occurs to me im not quite as sure what im doing as i thought i was,,138,110,29,6,7,0
0,hi dear we saw dear we both are happy where you my battery is low,,67,53,15,2,3,0
0,how are you its been ages hows abj,,37,30,8,3,3,0
0,prof you have passed in all the papers in this sem congrats student enna kalaachutaarama prof gud mrng,,122,101,22,16,5,0
0,dont kick coco when hes down,,29,24,6,1,1,0
0,fyi im gonna call you sporadically starting at like ltgt bc we are not not doin this [explicit],,103,84,18,8,2,1
