,Unnamed: 0,label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,emails,urls,phones,explicit,entities,w_free,w_click,w_claim,w_offer,w_win,w_prize,w_want,tfidf_features
4871,3400,0,"['work', 'right']",,27,21,7,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4872,3401,0,"['havent', 'heard', 'anyth', 'he', 'answer', 'text', 'im', 'guess', 'flake', 'said', 'jb', 'fantast']",,111,92,20,4,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4873,3402,0,"['mmmmmm', 'love', 'youso', 'much', 'ahmad', 'cant', 'wait', 'year', 'begin', 'everi', 'second', 'take', 'closer', 'side', 'happi', 'new', 'year', 'love']",,157,126,32,13,7,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4874,3403,0,"['pl', 'what', 'full', 'name', 'joke', 'school', 'co', 'fee', 'univers', 'florida', 'seem', 'actual', 'ltgt', 'k', 'pl', 'holla', 'back']",,124,101,23,8,2,0,0,0,,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4875,3404,0,"['ok', 'said', 'ive', 'got', 'wisdom', 'teeth', 'hidden', 'insid', 'n', 'mayb', 'need', '2', 'remov']",,77,63,15,5,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4876,3405,0,"['pl', 'pl', 'drink', 'plenti', 'plenti', 'water']",,37,31,7,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4877,3406,0,"['how', 'queen', 'go', 'royal', 'wed']",,71,58,14,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4878,3407,0,"['he', 'lag', 'that', 'sad', 'part', 'keep', 'touch', 'thank', 'skype']",,74,59,16,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4879,3408,0,"['ok', 'lor', 'go', 'tog', 'lor']",,28,22,7,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4880,3409,0,"['two', 'team', 'wait', 'player']",,34,29,6,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4881,3410,0,"['send', 'copi', 'da', 'report']",,35,27,9,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4882,3411,0,"['swhrt', 'u', 'deyhop', 'ur', 'ok', 'tot', 'u', '2daylov', 'n', 'misstak', 'care']",,67,55,13,5,0,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4883,3412,0,"['ok', 'da', 'alreadi', 'plan', 'wil', 'pick']",,41,33,9,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4884,3413,0,"['realli', 'need', '[explicit]', 'tomorrow', 'know', 'wont', 'awak', 'like', '6']",,89,73,17,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4885,3414,0,"['im', 'good', 'regist', 'vote']",,38,32,7,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4886,3415,0,"['hmm', 'ok', 'ill', 'stay', 'like', 'hour', 'co', 'eye', 'realli', 'sore']",,61,48,14,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4887,3416,0,"['dear', 'got', 'bu', 'directli', 'calicut']",,32,27,6,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4888,3417,0,"['mm', 'umma', 'ask', 'vava', 'also', 'come', 'tell', 'play', 'later', 'togeth']",,62,50,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4889,3418,0,"['well', 'gener', 'price', 'ltgt', 'oz', 'let', 'know', 'ifwhenhow', 'much', 'want']",,79,65,14,9,1,0,0,0,,0,0,0,0,0,0,1,1,[0. 0. 0. ... 0. 0. 0.]
4890,3419,0,"['moment', 'dayha', 'valuemorn', 'bring', 'hopeafternoon', 'bring', 'faitheven', 'bring', 'luvnight', 'bring', 'restwish', 'u', 'find', 'todaygood', 'morn']",,158,137,22,7,8,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4891,3420,0,"['ltgt', 'w', 'jetton', 'ave', 'forgot']",,37,30,7,5,0,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4892,3421,0,"['ok', 'im', 'come', 'home']",,23,19,5,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4893,3422,0,"['use', 'foreign', 'stamp', 'countri']",,43,36,8,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4894,3423,0,"['sorri', 'lot', 'friendofafriend', 'stuff', 'im', 'talk', 'actual', 'guy', 'want', 'buy']",,108,88,21,7,2,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
4895,3424,0,"['wyli', 'updat', 'weed', 'dealer', 'carlo', 'went', 'freedom', 'class', 'lunsford']",,81,67,15,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4896,3425,0,"['happi', 'babi', 'alright', 'take', 'job', 'hope', 'fine', 'send', 'kiss', 'make', 'smile', 'across', 'sea', 'kiss', 'kiss']",,154,120,35,11,5,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4897,3426,0,"['c', 'movi', 'juz', 'last', 'minut', 'decis', 'mah', 'juz', 'watch', '2', 'lar', 'tot', 'interest']",,85,68,18,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4898,3427,0,"['enjoy', 'semest', 'take', 'care', 'brother']",,54,46,9,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4899,3428,0,"['get', 'door', 'im']",,22,18,5,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4900,3429,0,"['let', 'use', 'next', 'week', 'princess']",,34,28,7,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4901,3430,0,"['go', 'home', 'first', 'lar', 'wait', '4', 'lor', 'put', 'stuff', 'first']",,69,53,17,5,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4902,3431,0,"['want', 'kfc', 'tuesday', 'buy', '2', 'meal', '2', 'gravi', '2', 'mark', '2']",,74,58,17,5,10,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
4903,3432,0,"['dahe', 'stupid', 'daalway', 'send', 'like', 'thisdon', 'believ', 'messagepandi', 'mental']",,102,87,16,9,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4904,3433,0,"['oi', 'gonna', 'ring']",,22,18,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4905,3434,0,"['attend', 'noth']",,32,27,6,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4906,3435,0,"['ard', '530', 'like', 'dat', 'lor', 'juz', 'meet', 'mrt', 'station', 'dun', 'haf', 'come']",,77,60,18,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4907,3436,0,"['dear', 'sleep', 'p']",,26,21,6,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4908,3437,0,"['er', 'mw', 'im', 'fill', 'tuth', 'aight']",,29,23,7,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4909,3438,0,"['offic', 'around', '4', 'pm', 'go', 'hospit']",,52,42,11,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4910,3439,0,"['actual', 'im', 'wait', '2', 'week', 'start', 'put', 'ad']",,60,50,11,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4911,3440,0,"['anyth', 'lor', 'go', 'go', 'lor']",,44,35,10,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4912,3441,0,"['u', 'free', 'sat', 'rite', 'u', 'wan', '2', 'watch', 'infern', 'affair', 'wif', 'n', 'darren', 'n', 'mayb', 'xy']",,77,60,18,2,2,0,0,0,,0,1,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
4913,3442,0,"['yo', 'around', 'friend', 'mine', 'lookin', 'pick', 'later', 'tonight']",,65,53,13,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4914,3443,0,"['stupid', 'auto', 'correct', 'phone']",,31,26,6,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4915,3444,0,"['doubl', 'evict', 'week', 'spiral', 'michael', 'good', 'riddanc']",,73,61,13,2,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4916,3445,0,"['world', 'suffer', 'lot', 'violenc', 'bad', 'peopl', 'silenc', 'good', 'peopl']",,115,95,21,8,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4917,3446,0,"['ok', 'that', 'cool', 'either', 'raglan', 'rd', 'edward', 'rd', 'behind', 'cricket', 'ground', 'gimm', 'ring', 'ur', 'closebi', 'see', 'tuesday']",,131,107,25,5,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4918,3447,0,"['buy', 'one', 'egg', 'dapleas']",,31,26,6,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4919,3448,0,"['start', 'skye']",,24,20,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4920,3449,0,"['bookedth', 'hut', 'also', 'time', 'way']",,71,57,15,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4921,3450,0,"['sever', 'sir']",,23,19,5,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4922,3451,0,"['u', 'realli', 'pig', 'leh', 'sleep', 'much', 'dad', 'wake', '10', 'smth', '2', 'eat', 'lunch', 'today']",,79,61,19,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4923,3452,0,"['love', 'hope', 'anyth', 'drastic', 'dont', 'dare', 'sell', 'pc', 'phone']",,97,78,20,8,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4924,3453,0,"['life', 'style', 'garment', 'account', 'pleas']",,38,33,6,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4925,3454,0,"['lol', 'wtf', 'random', 'btw', 'lunch', 'break']",,44,36,9,1,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4926,3455,0,"['sez', 'how', 'u', 'de', 'arab', 'boy', 'hope', 'u', 'r', 'good', 'give', 'love', '2', 'evry1', 'love', 'ya', 'eshxxxxxxxxxxx']",,88,69,20,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4927,3456,0,"['lay', 'man', 'let', 'know', 'miss', 'thought', 'great', 'day', 'send', 'bimbo', 'ugo', 'number', 'ill', 'appreci', 'safe']",,155,124,32,6,11,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4928,3457,0,"['detroit', 'home', 'snow', 'enjoy']",,36,30,7,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4929,3458,0,"['aight', 'im', 'chillin', 'friend', 'room', 'text', 'your', 'way']",,71,57,15,4,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4930,3459,0,"['toshiba', 'porteg', 'm100', 'gd']",,27,23,5,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4931,3460,0,"['well', 'welp', 'sort', 'semiobscur', 'internet', 'thing']",,49,41,9,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4932,3461,0,"['loosu', 'go', 'hospit', 'de', 'dont', 'let', 'careless']",,46,38,9,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4933,3462,0,"['much', 'eighth']",,23,19,5,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4934,3463,0,"['omg', 'joanna', 'freak', 'she', 'look', 'thru', 'friend', 'find', 'photo', 'she', 'ask', 'stuff', 'myspac', 'havent', 'even', 'log', 'like', 'year']",,183,147,37,8,7,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4935,3464,0,"['send', 'ur', 'birthdat', 'month', 'year', 'tel', 'u', 'ur', 'life', 'partner', 'name', 'method', 'calcul', 'repli', 'must']",,118,97,22,5,15,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4936,3465,0,"['juz', 'havent', 'woke', 'bit', 'blur', 'blur', 'dad', 'went', 'liao', 'cant', '[explicit]', 'oso']",,99,80,20,12,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4937,3466,0,"['cloth', 'jewelri', 'trip']",,38,33,6,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4938,3467,0,"['aah', 'cuddl', 'would', 'lush', 'id', 'need', 'lot', 'tea', 'soup', 'kind', 'fumbl']",,87,70,18,4,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4939,3468,0,"['plan', 'famili', 'set', 'stone']",,45,36,10,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4940,3469,0,"['pl', 'dont', 'forget', 'studi']",,24,20,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4941,3470,0,"['youll', 'never', 'believ', 'actual', 'got', 'taunton', 'wow']",,69,57,13,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4942,3471,0,"['den', 'weekday', 'got', 'special', 'price', 'haiz', 'cant', 'eat', 'liao', 'cut', 'nail', 'oso', 'muz', 'wait', 'finish', 'drivin', 'wat', 'lunch', 'still', 'muz', 'eat', 'wat']",,141,116,25,13,4,0,0,0,,0,0,0,0,0,0,1,2,[0. 0. 0. ... 0. 0. 0.]
4943,3472,0,"['broke', 'list', 'reason', 'nobodi', 'town', 'cant', 'tell', 'she', 'sarcast', 'faggi']",,114,92,23,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4944,3473,0,"['ltdecimalgt', 'common', 'car', 'better', 'buy', 'china', 'asia', 'find', 'less', 'expens', 'ill', 'holla']",,132,105,27,7,9,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4945,3474,0,"['greatest', 'test', 'courag', 'earth', 'bear', 'defeat', 'without', 'lose', 'heartgn', 'tc']",,85,71,15,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4946,3475,0,"['sorri', 'im', 'stil', '[explicit]', 'last', 'nite', 'went', 'tobe', '430', 'got', '4', 'work', '630']",,79,63,17,2,46,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4947,3476,0,"['hey', 'what', 'plan', 'sat']",,32,25,7,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4948,3477,0,"['beauti', 'sleep', 'help', 'ur', 'pimpl']",,37,31,7,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4949,3478,0,"['great', 'hope', 'use', 'connect', 'mode', 'men', 'also', 'co', 'never', 'know', 'old', 'friend', 'lead', 'today']",,122,99,24,1,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4950,3479,0,['get'],,19,16,4,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4951,3480,0,"['kind', 'miss', 'train', 'co', 'asthma', 'attack', 'nxt', 'one', 'half', 'hr', 'drive', 'sure', 'park']",,106,85,22,4,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4952,3481,0,"['ball', 'move', 'lotwil', 'spin', 'last', 'difficult', 'bat']",,67,55,13,5,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4953,3482,0,"['haiyoh', 'mayb', 'hamster', 'jealou', 'million']",,51,44,8,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4954,3483,0,"['pleas', 'send', 'aunti', 'number']",,40,33,8,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4955,3484,0,"['im', 'glad', 'follow', 'dream']",,40,34,7,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4956,3485,0,"['ive', 'reach', 'home', 'final']",,28,25,4,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4957,3486,0,"['wn', 'u', 'r', 'hurt', 'prsn', 'close', '2', 'u', 'fight', 'wit', 'dem', 'coz', 'somtim', 'di', 'fight', 'save', 'relat', 'bt', 'quiet', 'leav', 'nothin', 'relat', 'gud', 'eveb']",,152,120,33,6,4,0,0,0,,0,0,0,0,0,1,0,0,[0. 0. 0. ... 0. 0. 0.]
4958,3487,0,"['u', 'call']",,17,14,4,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4959,3488,0,"['scienc', 'tell', 'chocol', 'melt', 'sunlight', 'pleas', 'dont', 'walk', 'sunlight', 'bcozi', 'dont', 'want', 'loss', 'sweet', 'friend']",,138,116,23,6,5,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
4960,3489,0,"['ye', 'come', 'nyc', 'audiit', 'tri', 'reloc']",,60,49,12,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4961,3490,0,['pock'],,28,23,6,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4962,3491,0,"['congrat', 'that', 'great', 'want', 'tell', 'tell', 'score', 'co', 'might', 'make', 'relax', 'motiv', 'thank', 'share']",,142,115,28,4,4,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
4963,3492,0,"['wud', 'never', 'mind', 'u', 'dont', 'miss', 'u', 'dont', 'need', 'u', 'wil', 'realli', 'hurt', 'wen', 'u', 'need', 'amp', 'u', 'dont', 'tell', 'take', 'care']",,139,108,32,16,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4964,3493,0,"['hey', 'mr', 'what', 'name', 'bill', 'brison', 'book', 'one', 'languag', 'word']",,80,64,16,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4965,3494,0,"['okay', 'good', 'problem', 'thanx']",,34,29,6,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4966,3495,0,"['inform', 'ikea', 'spell', 'cap', 'yell', 'thought', 'left', 'sit', 'bed', 'among', 'mess', 'came', 'said', 'go', 'got', 'home', 'class', 'pleas', 'dont', 'tri', '[explicit]', 'make', 'want', 'listen', 'less']",,292,234,59,11,7,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
4967,3496,0,"['call', 'ure', 'done']",,25,21,5,4,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4968,3497,0,['gwr'],,5,5,1,2,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4969,3498,0,"['best', 'watch', 'say', 'caus', 'get', 'drunk', '[explicit]']",,61,49,13,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4970,3499,0,"['erm', 'woodland', 'avenu', 'somewher', 'get', 'parish', 'magazin', 'telephon', 'number']",,104,88,17,6,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4971,3500,0,"['ta', 'job', 'avail', 'let', 'know', 'pleas', 'co', 'realli', 'need', 'start', 'work']",,82,67,16,1,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4972,3501,0,"['aiyar', 'hard', '2', 'type', 'u', 'later', 'free', 'tell', 'call', 'n', 'scold', 'n', 'tell', 'u']",,74,57,18,2,2,0,0,0,,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4973,3502,0,"['yup', 'im', 'free']",,15,13,3,4,1,0,0,0,,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4974,3503,0,"['good', 'good', 'billi', 'mate', 'gone', 'jog', 'enjoy', 'concert']",,77,65,13,5,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4975,3504,0,"['yo', 'come', 'carlo', 'soon']",,37,30,8,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4976,3505,0,"['awww', 'dat', 'sweet', 'think', 'someth', 'nice', 'time', 'tonight', 'ill', 'probabl', 'txt', 'u', 'later', 'co', 'im', 'lone', '[explicit]']",,136,109,28,7,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4977,3506,0,"['guess', 'useless', 'call', 'u', '4', 'someth', 'import']",,54,45,10,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4978,3507,0,"['ha', 'ha', 'pop', 'loo', 'hello', 'hello']",,63,50,14,4,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4979,3508,0,"['dint', 'tell', 'anyth', 'angri', 'told', 'abi']",,66,52,15,2,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4980,3509,0,"['happen', 'r', '2waxsto', 'wat', 'want', 'come', 'ill', 'get', 'medic', 'insur', 'shell', 'abl', 'deliv', 'basic', 'care', 'im', 'current', 'shop', 'right', 'medic', 'insur', 'give', 'til', 'friday', 'morn', 'that', 'ill', 'see', 'major', 'person', 'guid', 'right', 'insur']",,329,268,62,9,6,0,0,0,,0,0,0,0,0,0,0,2,[0. 0. 0. ... 0. 0. 0.]
4981,3510,0,"['keep', 'ten', 'rs', 'shelf', 'buy', 'two', 'egg']",,40,31,10,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4982,3511,0,"['wasnt', 'well', 'babe', 'swollen', 'gland', 'throat', 'end']",,86,68,19,6,2,0,0,0,,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
4983,3512,0,"['ur', 'chang', '2', 'da', 'report', 'big', 'co', 'ive', 'alreadi', 'made', 'chang', '2', 'da', 'previou', 'report']",,82,67,16,3,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4984,3513,0,"['captain', 'room']",,24,20,5,2,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4985,3514,0,"['cant', 'speak', 'bcaz', 'mobil', 'problem', 'listen', 'cannt', 'listen', 'voic', 'call', 'later']",,111,90,22,6,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4986,3515,0,"['hiya', 'stu', 'wot', 'u', '2im', 'much', 'trubl', 'home', 'moment', 'evon', 'hate', 'even', 'u', 'wot', '[explicit]', 'av', 'done', 'wont', 'u', 'tell', 'text', 'bck', 'pleas', 'luv', 'dan']",,162,125,37,5,111,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4987,3516,0,"['si', 'take', 'mokka', 'player']",,36,31,6,5,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4988,3517,0,"['still', 'play', 'gautham']",,35,30,6,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4989,3518,0,"['hey', 'mr', 'go', 'sea', 'view', 'coupl', 'gay', 'mean', 'game', 'give', 'bell', 'ya', 'finish']",,112,85,26,1,4,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4990,3519,0,"['k', 'jason', 'say', 'he', 'gonna', 'around', 'ill', 'around', 'ltgt']",,72,58,14,8,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4991,3520,0,"['sorri', 'abl', 'get', 'see', 'morn']",,61,47,15,3,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4992,3521,0,"['aight', 'well', 'keep', 'inform']",,27,23,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4993,3522,0,"['search', 'good', 'dual', 'sim', 'mobil', 'pa']",,46,38,9,1,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4994,3523,0,"['seem', 'unnecessarili', 'hostil']",,32,29,4,0,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4995,3524,0,"['dude', 'got', 'haircut', 'breezi']",,43,35,9,1,2,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4996,3525,0,"['1appledayno', 'doctor', '1tulsi', 'leafdayno', 'cancer', '1lemondayno', 'fat', '1cup', 'milkdayno', 'bone', 'problm', '3', 'litr', 'watrdayno', 'diseas', 'snd', 'th', '2', 'u', 'care']",,154,134,21,18,27,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4997,3526,0,"['thought', 'king', 'hill', 'thing']",,55,44,12,1,0,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4998,3527,0,"['nope', 'ill', 'come', 'onlin']",,27,23,5,3,1,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
4999,3528,0,"['also', 'tell', 'said', 'happi', 'birthday']",,35,29,7,0,29,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
5000,3529,0,"['bishan', 'lei', 'tot', 'say', 'lavend']",,39,31,8,5,3,0,0,0,,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
